,Question ID,Participant ID,Description,Answer,Correct Answer,Question Type,Prompt Condition,Answer Index,Correct Answer Index
113,Q273,5ef48ebd234db60612e99516,"Data usage scenario: Our app requests for the user's full name and only sends the pseudonymized name to our server. (A pseudonymized name does not allow the individual to be directly identified, but it can be re-associated with the user if additional information is provided)

  

Is this data collected, shared, both, or neither? Choose the most precise answer. Some types of data collection and sharing are exempt.",,Collected,1,3,,
114,Q274,6081f2ada1056056b09872c1,"Data usage scenario: Our app accesses the user’s GPS location and sends it to government agencies in response to a legal request.


  

Is this data collected, shared, both, or neither? Choose the most precise answer. Some types of data collection and sharing are exempt.",,Collected,1,2,,
115,Q274,61003e522bc23b7b3f65a8c0,"Data usage scenario: Our app accesses the user’s GPS location and sends it to government agencies in response to a legal request.


  

Is this data collected, shared, both, or neither? Choose the most precise answer. Some types of data collection and sharing are exempt.",,Collected,1,2,,
116,Q274,5f38c9aa0c68ee3f7c72f7b4,"Data usage scenario: Our app accesses the user’s GPS location and sends it to government agencies in response to a legal request.


  

Is this data collected, shared, both, or neither? Choose the most precise answer. Some types of data collection and sharing are exempt.",,Collected,1,3,,
117,Q274,60e89af0e29741df45bbef1f,"Data usage scenario: Our app accesses the user’s GPS location and sends it to government agencies in response to a legal request.


  

Is this data collected, shared, both, or neither? Choose the most precise answer. Some types of data collection and sharing are exempt.",Both,Collected,1,1,2,0
118,Q274,5ea171c1a8782801263e7540,"Data usage scenario: Our app accesses the user’s GPS location and sends it to government agencies in response to a legal request.


  

Is this data collected, shared, both, or neither? Choose the most precise answer. Some types of data collection and sharing are exempt.",,Collected,1,1,,
119,Q274,5ef48ebd234db60612e99516,"Data usage scenario: Our app accesses the user’s GPS location and sends it to government agencies in response to a legal request.


  

Is this data collected, shared, both, or neither? Choose the most precise answer. Some types of data collection and sharing are exempt.",,Collected,1,3,,
120,Q275,6081f2ada1056056b09872c1,"Data usage scenario: Our app asks for a user's birthday for marketing communication, but that info is not required – the user can still sign up without providing that information.

  

Is this data collected, shared, both, or neither? Choose the most precise answer. Some types of data collection and sharing are exempt.",,Collected,1,2,,
121,Q275,61003e522bc23b7b3f65a8c0,"Data usage scenario: Our app asks for a user's birthday for marketing communication, but that info is not required – the user can still sign up without providing that information.

  

Is this data collected, shared, both, or neither? Choose the most precise answer. Some types of data collection and sharing are exempt.",,Collected,1,2,,
122,Q275,5f38c9aa0c68ee3f7c72f7b4,"Data usage scenario: Our app asks for a user's birthday for marketing communication, but that info is not required – the user can still sign up without providing that information.

  

Is this data collected, shared, both, or neither? Choose the most precise answer. Some types of data collection and sharing are exempt.",,Collected,1,3,,
123,Q275,60e89af0e29741df45bbef1f,"Data usage scenario: Our app asks for a user's birthday for marketing communication, but that info is not required – the user can still sign up without providing that information.

  

Is this data collected, shared, both, or neither? Choose the most precise answer. Some types of data collection and sharing are exempt.",,Collected,1,1,,
124,Q275,5ea171c1a8782801263e7540,"Data usage scenario: Our app asks for a user's birthday for marketing communication, but that info is not required – the user can still sign up without providing that information.

  

Is this data collected, shared, both, or neither? Choose the most precise answer. Some types of data collection and sharing are exempt.",,Collected,1,1,,
125,Q275,5ef48ebd234db60612e99516,"Data usage scenario: Our app asks for a user's birthday for marketing communication, but that info is not required – the user can still sign up without providing that information.

  

Is this data collected, shared, both, or neither? Choose the most precise answer. Some types of data collection and sharing are exempt.",,Collected,1,3,,
126,Q276,6081f2ada1056056b09872c1,"Data usage scenario: Our app accesses GPS location and sends it off the device to Google Maps to get real-time traffic updates. (Assume that Google doesn't use the GPS location for other purposes)

  

Is this data collected, shared, both, or neither? Choose the most precise answer. Some types of data collection and sharing are exempt.",,Collected,1,2,,
127,Q276,61003e522bc23b7b3f65a8c0,"Data usage scenario: Our app accesses GPS location and sends it off the device to Google Maps to get real-time traffic updates. (Assume that Google doesn't use the GPS location for other purposes)

  

Is this data collected, shared, both, or neither? Choose the most precise answer. Some types of data collection and sharing are exempt.",,Collected,1,2,,
128,Q276,5f38c9aa0c68ee3f7c72f7b4,"Data usage scenario: Our app accesses GPS location and sends it off the device to Google Maps to get real-time traffic updates. (Assume that Google doesn't use the GPS location for other purposes)

  

Is this data collected, shared, both, or neither? Choose the most precise answer. Some types of data collection and sharing are exempt.",,Collected,1,3,,
129,Q276,60e89af0e29741df45bbef1f,"Data usage scenario: Our app accesses GPS location and sends it off the device to Google Maps to get real-time traffic updates. (Assume that Google doesn't use the GPS location for other purposes)

  

Is this data collected, shared, both, or neither? Choose the most precise answer. Some types of data collection and sharing are exempt.",,Collected,1,1,,
130,Q276,5ea171c1a8782801263e7540,"Data usage scenario: Our app accesses GPS location and sends it off the device to Google Maps to get real-time traffic updates. (Assume that Google doesn't use the GPS location for other purposes)

  

Is this data collected, shared, both, or neither? Choose the most precise answer. Some types of data collection and sharing are exempt.",Collected,Collected,1,1,0,0
131,Q276,5ef48ebd234db60612e99516,"Data usage scenario: Our app accesses GPS location and sends it off the device to Google Maps to get real-time traffic updates. (Assume that Google doesn't use the GPS location for other purposes)

  

Is this data collected, shared, both, or neither? Choose the most precise answer. Some types of data collection and sharing are exempt.",,Collected,1,3,,
132,Q277,6081f2ada1056056b09872c1,"Data usage scenario: Our app accesses GPS location and stores it on Google's server using Google Cloud Storage. (Assume that Google doesn't use the GPS location for other purposes)


  

Is this data collected, shared, both, or neither? Choose the most precise answer. Some types of data collection and sharing are exempt.",,Collected,1,2,,
